date,rank,track_name,artist,streams,album_name,track_uri,weeks_on_chart,peak_rank,previous_rank,album_cover_url
2024-02-15,57,Yellow,Coldplay,14581397,Parachutes,spotify:track:3AJwUDP919kvQ9QcozQPxg,165,36,41,https://i.scdn.co/image/ab67616d0000b2739164bafe9aaa168d93f4816a
2024-02-15,58,FIRST LOVE,"Oscar Ortiz, Edgardo Nuñez",14565434,FIRST LOVE,spotify:track:3QQAeMQbbjZXVFbF8DgFWT,5,41,42,https://i.scdn.co/image/ab67616d0000b273e47439187384e475312992b9
2024-02-15,59,DO IT,"¥$, Kanye West, Ty Dolla $ign",14290306,VULTURES 1,spotify:track:2iGvsJuc2mC4mDVOVMNAP6,1,59,-1,https://i.scdn.co/image/ab67616d0000b2739c654f315df05ae7c6ec8980
2024-02-15,60,When I Was Your Man,Bruno Mars,14159355,Unorthodox Jukebox,spotify:track:0B7wvvmu9EISAwZnOpjhNI,76,38,38,https://i.scdn.co/image/ab67616d0000b273926f43e7cce571e62720fd46
2024-02-15,61,HARLEY QUINN,"Fuerza Regida, Marshmello",13909772,Pa las Baby's Y Belikeada,spotify:track:6CvTEtGagmzQvkUzzyKR9k,16,11,47,https://i.scdn.co/image/ab67616d0000b273ad57982065339f7dc2058efe
2024-02-15,62,Die For You,The Weeknd,13846684,Starboy,spotify:track:2LBqCSwhJGcFQeTHMVGwy3,105,12,59,https://i.scdn.co/image/ab67616d0000b273a048415db06a5b6fa7ec4e1a
2024-02-15,63,ONE CALL,Rich Amiri,13715997,Ghetto Fabulous,spotify:track:69phA1R4gmQsBFRQ3INW8C,3,63,76,https://i.scdn.co/image/ab67616d0000b2732c2ada65af543cc22f7676d2
2024-02-15,64,KEYS TO MY LIFE,"¥$, Kanye West, Ty Dolla $ign",13713012,VULTURES 1,spotify:track:7hVb3OyFkgxDgpTdrOX6dT,1,64,-1,https://i.scdn.co/image/ab67616d0000b2739c654f315df05ae7c6ec8980
2024-02-15,65,Rich Baby Daddy (feat. Sexyy Red & SZA),"Drake, Sexyy Red, SZA",13534253,For All The Dogs,spotify:track:1yeB8MUNeLo9Ek1UEpsyz6,18,28,48,https://i.scdn.co/image/ab67616d0000b2737d384516b23347e92a587ed1
2024-02-15,66,Anti-Hero,Taylor Swift,13523411,Midnights,spotify:track:0V3wPSX9ygBnCm8psDIegu,69,1,58,https://i.scdn.co/image/ab67616d0000b273bb54dde68cd23e2a268ae0f5
2024-02-15,67,PAPERWORK,"¥$, Kanye West, Ty Dolla $ign",13503054,VULTURES 1,spotify:track:2yyO7EKRr7c3txi4xCXUFk,1,67,-1,https://i.scdn.co/image/ab67616d0000b2739c654f315df05ae7c6ec8980
2024-02-15,68,Blinding Lights,The Weeknd,13431682,After Hours,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,220,1,51,https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36
2024-02-15,69,Prada,"cassö, RAYE, D-Block Europe",13360412,Prada,spotify:track:59NraMJsLaMCVtwXTSia8i,26,17,50,https://i.scdn.co/image/ab67616d0000b273e4b7dccdfd54375ded9ccc5c
2024-02-15,70,Bling-Bang-Bang-Born,Creepy Nuts,13166985,Bling-Bang-Bang-Born,spotify:track:0kdqcbwei4MDWFEX5f33yG,5,57,65,https://i.scdn.co/image/ab67616d0000b2733f6de9c0ca2148edf20daa6b
2024-02-15,71,Feather,Sabrina Carpenter,13108111,emails i can’t send fwd:,spotify:track:2Zo1PcszsT9WQ0ANntJbID,11,34,63,https://i.scdn.co/image/ab67616d0000b2730f45623be014a592a5815827
2024-02-15,72,Dance The Night - From Barbie The Album,Dua Lipa,13038665,Dance The Night (From Barbie The Album),spotify:track:1vYXt7VSjH9JIM5oRRo7vA,38,5,61,https://i.scdn.co/image/ab67616d0000b2737dd3ba455ee3390cb55b0192
2024-02-15,73,Someone You Loved,Lewis Capaldi,12996476,Divinely Uninspired To A Hellish Extent,spotify:track:7qEHsqek33rTcFNT9PFqLf,266,4,60,https://i.scdn.co/image/ab67616d0000b273fc2101e6889d6ce9025f85f2
2024-02-15,74,Yeah! (feat. Lil Jon & Ludacris),"USHER, Lil Jon, Ludacris",12878007,Confessions (Expanded Edition),spotify:track:5rb9QrpfcKFHM1EUbSIurX,1,74,-1,https://i.scdn.co/image/ab67616d0000b273365b3fb800c19f7ff72602da
2024-02-15,75,VULTURES,"¥$, Kanye West, Ty Dolla $ign",12788706,VULTURES 1,spotify:track:3SIRBp4RRQ2AO5H4NO7xfq,1,75,-1,https://i.scdn.co/image/ab67616d0000b2739c654f315df05ae7c6ec8980
2024-02-15,76,Según Quién,"Maluma, Carin Leon",12779201,Don Juan,spotify:track:4bw8mcDUSRWfQo63ZTYRnU,22,17,54,https://i.scdn.co/image/ab67616d0000b273d688b951a19f48941682e026
2024-02-15,77,Agora Hills,Doja Cat,12610630,Scarlet,spotify:track:5PyDJG7SQRgWXefgexqIge,21,16,52,https://i.scdn.co/image/ab67616d0000b27394203dd82d27b494c777d07c
2024-02-15,78,Father Stretch My Hands Pt. 1,Kanye West,12488552,The Life Of Pablo,spotify:track:4KW1lqgSr8TKrvBII0Brf8,11,78,114,https://i.scdn.co/image/ab67616d0000b2732a7db835b912dc5014bd37f4
2024-02-15,79,I KNOW ?,Travis Scott,12469276,UTOPIA,spotify:track:6wsqVwoiVH2kde4k4KKAFU,29,14,67,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
2024-02-15,80,Surround Sound (feat. 21 Savage & Baby Tate),"JID, 21 Savage, Baby Tate",12415477,The Forever Story (Extended Version),spotify:track:1udwFobQ1JoOdWPQrp2b6u,13,34,53,https://i.scdn.co/image/ab67616d0000b273cae6e44dcc84e2035c3ad092
2024-02-15,81,Sweater Weather,The Neighbourhood,12253309,I Love You.,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,181,19,64,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921
2024-02-15,82,Another Love,Tom Odell,12252697,Long Way Down (Deluxe),spotify:track:7jtQIBanIiJOMS6RyCx6jZ,149,15,66,https://i.scdn.co/image/ab67616d0000b2731917a0f3f4152622a040913f
2024-02-15,83,Si No Estás,iñigo quintero,12195450,Si No Estás,spotify:track:2HafqoJbgXdtjwCOvNEF14,21,1,55,https://i.scdn.co/image/ab67616d0000b273c0a5c14b34a02f242af03359
2024-02-15,84,exes,Tate McRae,11998954,THINK LATER,spotify:track:4E63weMCaNZuGPEFMnuEi8,13,26,71,https://i.scdn.co/image/ab67616d0000b27377eb7a5b9367de79c3b92a49
2024-02-15,85,Heartless,Kanye West,11967452,808s & Heartbreak,spotify:track:4EWCNWgDS8707fNSZ1oaA5,32,76,94,https://i.scdn.co/image/ab67616d0000b273346d77e155d854735410ed18
2024-02-15,86,cardigan,Taylor Swift,11933246,folklore,spotify:track:4R2kfaDFhslZEMJqAFNpdd,60,1,72,https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc
2024-02-15,87,Una Foto Remix (feat. Emilia),"Mesita, Nicki Nicole, Tiago PZK, Emilia",11835499,Una Foto Remix (feat. Emilia),spotify:track:1kqH58eGh2ZTOHwqBIB2tM,5,58,68,https://i.scdn.co/image/ab67616d0000b2735657399a68609589f5709e8d
2024-02-15,88,One Dance,"Drake, Wizkid, Kyla",11824582,Views,spotify:track:1zi7xx7UVEFkmKfv06H8x0,181,12,74,https://i.scdn.co/image/ab67616d0000b2739416ed64daf84936d89e671c
2024-02-15,89,BEG FORGIVENESS,"¥$, Kanye West, Ty Dolla $ign",11802992,VULTURES 1,spotify:track:4ihV1wv7QmjbkLHaT9lA4s,1,89,-1,https://i.scdn.co/image/ab67616d0000b2739c654f315df05ae7c6ec8980
2024-02-15,90,Sinceramente,Annalisa,11744002,E POI SIAMO FINITI NEL VORTICE,spotify:track:60QN1JrgYM7jcfW8pdQFqT,1,90,-1,https://i.scdn.co/image/ab67616d0000b27396face79e18d6dc76951678d
2024-02-15,91,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",11642637,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),spotify:track:0RiRZpuVRbi7oqRdSMwhQY,271,1,87,https://i.scdn.co/image/ab67616d0000b273e2e352d89826aef6dbd5ff8f
2024-02-15,92,Macetando,"Ivete Sangalo, LUDMILLA",11626550,Macetando,spotify:track:6eJUG282cUKuIoa72sEsqO,1,92,-1,https://i.scdn.co/image/ab67616d0000b2733bc15b5807bd7e3500944a69
2024-02-15,93,Locked out of Heaven,Bruno Mars,11579667,Unorthodox Jukebox,spotify:track:5g7sDjBhZ4I3gcFIpkrLuI,88,39,73,https://i.scdn.co/image/ab67616d0000b273926f43e7cce571e62720fd46
2024-02-15,94,fukumean,Gunna,11497803,a Gift & a Curse,spotify:track:4rXLjWdF2ZZpXCVTfWcshS,35,9,69,https://i.scdn.co/image/ab67616d0000b273017d5e26552345c4b1575b6c
2024-02-15,95,la noia,Angelina Mango,11411679,la noia,spotify:track:49R1F3rIdSzuPk7AcHi6d1,1,95,-1,https://i.scdn.co/image/ab67616d0000b2732f4c9c6288bf8e2075833abc
2024-02-15,96,Pink + White,Frank Ocean,11325522,Blonde,spotify:track:3xKsf9qdS1CyvXSMEid6g8,39,69,70,https://i.scdn.co/image/ab67616d0000b273c5649add07ed3720be9d5526
2024-02-15,97,AMARGURA,KAROL G,11232857,MAÑANA SERÁ BONITO,spotify:track:505v13epFXodT9fVAJ6h8k,39,53,144,https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335
2024-02-15,98,HOODRAT,"¥$, Kanye West, Ty Dolla $ign",11213960,VULTURES 1,spotify:track:1eThXFmkENeSkdeLO8S86F,1,98,-1,https://i.scdn.co/image/ab67616d0000b2739c654f315df05ae7c6ec8980
2024-02-15,99,Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,11196643,1989 (Taylor's Version),spotify:track:1Iq8oo9XkmmvCQiGOfORiz,16,1,79,https://i.scdn.co/image/ab67616d0000b273904445d70d04eb24d6bb79ac
2024-02-15,100,Poco A Poco,"Xavi, Los Dareyes De La Sierra",11181599,NEXT,spotify:track:4loIMejzvt11s97SGVEat8,8,69,88,https://i.scdn.co/image/ab67616d0000b273de88a62b44d6c0b2dda333a3
2024-02-22,1,Beautiful Things,Benson Boone,41483503,Fireworks & Rollerblades,spotify:track:6tNQ70jh4OwmPGpYy6R2o9,5,1,1,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
2024-02-22,2,TEXAS HOLD 'EM,Beyoncé,36879384,TEXAS HOLD 'EM,spotify:track:7AYmToZ5y67fBjq4RLFbuq,2,2,31,https://i.scdn.co/image/ab67616d0000b27349188fe723e4734b391f5162
2024-02-22,3,CARNIVAL,"¥$, Kanye West, Ty Dolla $ign",34127981,VULTURES 1,spotify:track:3w0w2T288dec0mgeZZqoNN,2,3,4,https://i.scdn.co/image/ab67616d0000b2739c654f315df05ae7c6ec8980
2024-02-22,4,Cruel Summer,Taylor Swift,33526124,Lover,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,55,2,5,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
2024-02-22,5,greedy,Tate McRae,33039462,greedy,spotify:track:3rUGC1vUpkDG9CZFHMur1t,23,1,3,https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8
2024-02-22,6,La Diabla,Xavi,32489742,La Diabla,spotify:track:0R6NfOiLzLj4O5VbYSJAjf,11,1,2,https://i.scdn.co/image/ab67616d0000b2731501c770de50a22b25d67611
2024-02-22,7,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",28178421,The Idol Episode 4 (Music from the HBO Original Series),spotify:track:1VNWdmXSbaNrnWod10WIL0,20,3,8,https://i.scdn.co/image/ab67616d0000b273b0dd6a5cd1dec96c4119c262
2024-02-22,8,My Love Mine All Mine,Mitski,28107376,The Land Is Inhospitable and So Are We,spotify:track:3vkCueOmm7xQDoJ17W1Pm3,22,3,7,https://i.scdn.co/image/ab67616d0000b27334f21d3047d85440dfa37f10
2024-02-22,9,Stick Season,Noah Kahan,27068008,Stick Season,spotify:track:0mflMxspEfB0VbI1kyLiAv,20,6,6,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918
2024-02-22,10,Lose Control,Teddy Swims,26783279,I've Tried Everything But Therapy (Part 1),spotify:track:17phhZDn6oGtzMe56NuWvj,15,10,12,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
2024-02-22,11,LUNA,"Feid, ATL Jacob",25284723,FERXXOCALIPSIS,spotify:track:7bywjHOc0wSjGGbj04XbVi,11,9,9,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242
2024-02-22,12,redrum,21 Savage,25176266,american dream,spotify:track:52eIcoLUM25zbQupAZYoFh,6,8,10,https://i.scdn.co/image/ab67616d0000b273bbdceba2bf1867d4966d0347
2024-02-22,13,Praise Jah In The Moonlight,YG Marley,24631453,Praise Jah In The Moonlight,spotify:track:3h5TiWTqGxjSjFrbruPFH9,4,13,13,https://i.scdn.co/image/ab67616d0000b273e64dfe3a0308d716878ce464
2024-02-22,14,Lovin On Me,Jack Harlow,24304852,Lovin On Me,spotify:track:4xhsWYTOGcal8zt0J161CU,15,3,11,https://i.scdn.co/image/ab67616d0000b273fcf4adae77baba5d0169e8e8
2024-02-22,15,Training Season,Dua Lipa,23840357,Radical Optimism,spotify:track:6Qb7YsAqH4wWFUMbGsCpap,1,15,-1,https://i.scdn.co/image/ab67616d0000b273778c1e4660aa23f6728b32a1
2024-02-22,16,La Víctima,Xavi,21496994,NEXT,spotify:track:5XVdHRf4CAJ2Jm0uMIy5qY,13,8,14,https://i.scdn.co/image/ab67616d0000b273de88a62b44d6c0b2dda333a3
2024-02-22,17,Unwritten,Natasha Bedingfield,21263381,Unwritten,spotify:track:3U5JVgI2x4rDyHGObzJfNf,6,17,19,https://i.scdn.co/image/ab67616d0000b273b337e1ca6629a53c66a3b0d4
2024-02-22,18,I Wanna Be Yours,Arctic Monkeys,20387448,AM,spotify:track:5XeFesFbtLpXzIVDNQP22n,85,15,18,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
2024-02-22,19,Houdini - Dua Lipa,Dua Lipa,19685392,Radical Optimism,spotify:track:4OMJGnvZfDvsePyCwRGO7X,15,6,27,https://i.scdn.co/image/ab67616d0000b273778c1e4660aa23f6728b32a1
2024-02-22,20,"yes, and?",Ariana Grande,19647177,eternal sunshine,spotify:track:7gaA3wERFkFkgivjwbSvkG,6,1,15,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
2024-02-22,21,Flowers,Miley Cyrus,19391855,Endless Summer Vacation,spotify:track:7DSAEUvxU8FajXtRloy8M0,58,1,16,https://i.scdn.co/image/ab67616d0000b273cd222052a2594be29a6616b5
2024-02-22,22,Popular (with Playboi Carti & Madonna),"The Weeknd, Playboi Carti, Madonna",18456125,Popular (Music from the HBO Original Series),spotify:track:7GUhiAHLoVy1V8ucQuZ3CB,38,12,20,https://i.scdn.co/image/ab67616d0000b2734c8f092adc59b4bf4212389d
2024-02-22,23,PERRO NEGRO,"Bad Bunny, Feid",18454157,nadie sabe lo que va a pasar mañana,spotify:track:7iQXYTyuG13aoeHxGG28Nh,19,4,23,https://i.scdn.co/image/ab67616d0000b2732ea1f035463d11e1fc3b193d
2024-02-22,24,LA FALDA,Myke Towers,18012868,LVEU: VIVE LA TUYA...NO LA MIA,spotify:track:7iUtQNMRB8ZkKC4AmEuCJC,8,24,34,https://i.scdn.co/image/ab67616d0000b273c75c054b6b209b0b91d818d8
2024-02-22,25,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",17778047,GOLDEN,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,32,1,26,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316
2024-02-22,26,QLONA,"KAROL G, Peso Pluma",17505859,MAÑANA SERÁ BONITO (BICHOTA SEASON),spotify:track:5RqSsdzTNPX1uzkmlHCFvK,28,5,28,https://i.scdn.co/image/ab67616d0000b273d026bf9d7780f6a1267b4d03
2024-02-22,27,Snooze,SZA,17296437,SOS,spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2,61,27,39,https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1
2024-02-22,28,CONTIGO (with Tiësto),"KAROL G, Tiësto",17246236,CONTIGO (with Tiësto),spotify:track:4UkUxO2WlKLc0Q1iEutGGh,1,28,-1,https://i.scdn.co/image/ab67616d0000b273c5426d9daa879064ccf12fb1
2024-02-22,29,Strangers,Kenya Grace,17079690,Strangers,spotify:track:5mjYQaktjmjcMKcUIcqz4s,25,4,29,https://i.scdn.co/image/ab67616d0000b2734756c2e9ae436437cd75e9f3
2024-02-22,30,Starboy,"The Weeknd, Daft Punk",17025150,Starboy,spotify:track:7MXVkk9YMctZqd1Srtv4MB,177,1,33,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452
2024-02-22,31,The Night We Met,Lord Huron,16863568,Strange Trails,spotify:track:3hRV0jL3vUpRrcy398teAU,70,30,42,https://i.scdn.co/image/ab67616d0000b27317875a0610c23d8946454583
2024-02-22,32,vampire,Olivia Rodrigo,16788696,GUTS,spotify:track:1kuGVB7EU95pJObxwvfwKS,34,1,35,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
2024-02-22,33,Igual Que Un Ángel (with Peso Pluma),"Kali Uchis, Peso Pluma",16421260,ORQUÍDEAS,spotify:track:6XaJfhwof7qIgbbXO5tIQI,6,11,25,https://i.scdn.co/image/ab67616d0000b273b968625b03ec59b30b48e9c3
2024-02-22,34,Murder On The Dancefloor,Sophie Ellis-Bextor,16342501,Read My Lips (Deluxe Version),spotify:track:4tKGFmENO69tZR9ahgZu48,8,13,32,https://i.scdn.co/image/ab67616d0000b273b736151ed1c04f2d41d5f69e
2024-02-22,35,Paint The Town Red,Doja Cat,16321418,Paint The Town Red,spotify:track:56y1jOTK0XSvJzVv9vHQBK,29,1,40,https://i.scdn.co/image/ab67616d0000b2737acee948ecac8380c1b6ce30
2024-02-22,36,BURN,"¥$, Kanye West, Ty Dolla $ign",16253330,VULTURES 1,spotify:track:04CyMEHliadfQWMUJb1w99,2,21,21,https://i.scdn.co/image/ab67616d0000b2739c654f315df05ae7c6ec8980
2024-02-22,37,Never Lose Me,Flo Milli,16203802,"Fine Ho, Stay",spotify:track:6uTPdRrEDeH8Fyg5L5qmeU,6,25,36,https://i.scdn.co/image/ab67616d0000b27390a00067d70bfab568ca27f4
2024-02-22,38,Water,Tyla,16117269,Water,spotify:track:5aIVCx5tnk0ntmdiinnYvw,22,12,43,https://i.scdn.co/image/ab67616d0000b273d20231861e86a6f74ef2393e
2024-02-22,39,BELLAKEO,"Peso Pluma, Anitta",15908397,BELLAKEO,spotify:track:05WVKTdZhlIMX4qqMLuo0f,11,10,37,https://i.scdn.co/image/ab67616d0000b2736601556a0f7c0b54ded13c9d
2024-02-22,40,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,15735451,"What Was I Made For? [From The Motion Picture ""Barbie""]",spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q,32,3,41,https://i.scdn.co/image/ab67616d0000b273ed317ec13d3de9e01fb99c9e
2024-02-22,41,End of Beginning,Djo,15465981,DECIDE,spotify:track:3qhlB30KknSejmIvZZLjOD,1,41,-1,https://i.scdn.co/image/ab67616d0000b273fddfffec51b4580acae727c1
2024-02-22,42,Just the Way You Are,Bruno Mars,15390174,Doo-Wops & Hooligans,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,60,42,44,https://i.scdn.co/image/ab67616d0000b273f60070dce96a2c1b70cf6ff0
2024-02-22,43,I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",15292974,Zach Bryan,spotify:track:4KULAymBBJcPRpk1yO4dOG,26,20,46,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
2024-02-22,44,Riptide,Vance Joy,15285383,Dream Your Life Away,spotify:track:7yq4Qj7cqayVTp3FF9CWbm,158,30,52,https://i.scdn.co/image/ab67616d0000b273d3ce97395ff522b0d70c1094
2024-02-22,45,Standing Next to You,Jung Kook,15117209,GOLDEN,spotify:track:2KslE17cAJNHTsI2MI0jb2,16,1,49,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316
2024-02-22,46,As It Was,Harry Styles,14907002,Harry's House,spotify:track:4Dvkj6JhhA12EX05fT7y2e,99,1,53,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
2024-02-22,47,Kill Bill,SZA,14846535,SOS,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,63,1,47,https://i.scdn.co/image/ab67616d0000b2730c471c36970b9406233842a5
2024-02-22,48,Daylight,David Kushner,14826677,The Dichotomy,spotify:track:1odExI7RdWc4BT515LTAwj,45,5,56,https://i.scdn.co/image/ab67616d0000b273d010d5f2882bad368ee24403
2024-02-22,49,FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti",14765238,UTOPIA,spotify:track:42VsgItocQwOQC3XWZ8JNA,23,5,54,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
2024-02-22,50,Lover,Taylor Swift,14601899,Lover,spotify:track:1dGr1c8CrMLDpV6mPbImSI,55,2,55,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
2024-02-22,51,ONE CALL,Rich Amiri,14598147,Ghetto Fabulous,spotify:track:69phA1R4gmQsBFRQ3INW8C,4,51,63,https://i.scdn.co/image/ab67616d0000b2732c2ada65af543cc22f7676d2
2024-02-22,52,Gata Only,"FloyyMenor, Cris Mj",14324883,Gata Only,spotify:track:6XjDF6nds4DE2BBbagZol6,2,52,143,https://i.scdn.co/image/ab67616d0000b273c4583f3ad76630879a75450a
2024-02-22,53,Que Onda,"Calle 24, Chino Pacas, Fuerza Regida",14191042,Que Onda,spotify:track:6uIIdjYTxxpWOyWuVXrKQO,25,16,45,https://i.scdn.co/image/ab67616d0000b273c8fd4190e32eed2dfcd00f66
2024-02-22,54,Feather,Sabrina Carpenter,14184947,emails i can’t send fwd:,spotify:track:2Zo1PcszsT9WQ0ANntJbID,12,34,71,https://i.scdn.co/image/ab67616d0000b2730f45623be014a592a5815827
2024-02-22,55,FIRST LOVE,"Oscar Ortiz, Edgardo Nuñez",13849438,FIRST LOVE,spotify:track:3QQAeMQbbjZXVFbF8DgFWT,6,41,58,https://i.scdn.co/image/ab67616d0000b273e47439187384e475312992b9
2024-02-22,56,FUK SUMN,"¥$, Kanye West, Ty Dolla $ign",13795501,VULTURES 1,spotify:track:5tEaVciE2GnR28aN6W9cLS,2,17,17,https://i.scdn.co/image/ab67616d0000b2739c654f315df05ae7c6ec8980
2024-02-22,57,Yellow,Coldplay,13702831,Parachutes,spotify:track:3AJwUDP919kvQ9QcozQPxg,166,36,57,https://i.scdn.co/image/ab67616d0000b2739164bafe9aaa168d93f4816a
2024-02-22,58,When I Was Your Man,Bruno Mars,13645926,Unorthodox Jukebox,spotify:track:0B7wvvmu9EISAwZnOpjhNI,77,38,60,https://i.scdn.co/image/ab67616d0000b273926f43e7cce571e62720fd46
2024-02-22,59,Rich Baby Daddy (feat. Sexyy Red & SZA),"Drake, Sexyy Red, SZA",13555816,For All The Dogs,spotify:track:1yeB8MUNeLo9Ek1UEpsyz6,19,28,65,https://i.scdn.co/image/ab67616d0000b2737d384516b23347e92a587ed1
2024-02-22,60,"Young Miko: Bzrp Music Sessions, Vol. 58","Bizarrap, Young Miko",13493850,"Young Miko: Bzrp Music Sessions, Vol. 58",spotify:track:6VciS3dRMpZhJiDxT8ArFi,6,12,48,https://i.scdn.co/image/ab67616d0000b2737b58409ef2fbbcd4d0f4ed05
2024-02-22,61,Anti-Hero,Taylor Swift,13362871,Midnights,spotify:track:0V3wPSX9ygBnCm8psDIegu,70,1,66,https://i.scdn.co/image/ab67616d0000b273bb54dde68cd23e2a268ae0f5
2024-02-22,62,Die For You,The Weeknd,13216523,Starboy,spotify:track:2LBqCSwhJGcFQeTHMVGwy3,106,12,62,https://i.scdn.co/image/ab67616d0000b273a048415db06a5b6fa7ec4e1a
2024-02-22,63,Dance The Night - From Barbie The Album,Dua Lipa,13184427,Dance The Night (From Barbie The Album),spotify:track:1vYXt7VSjH9JIM5oRRo7vA,39,5,72,https://i.scdn.co/image/ab67616d0000b2737dd3ba455ee3390cb55b0192
2024-02-22,64,Blinding Lights,The Weeknd,13151253,After Hours,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,221,1,68,https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36
2024-02-22,65,Someone You Loved,Lewis Capaldi,13044667,Divinely Uninspired To A Hellish Extent,spotify:track:7qEHsqek33rTcFNT9PFqLf,267,4,73,https://i.scdn.co/image/ab67616d0000b273fc2101e6889d6ce9025f85f2
2024-02-22,66,HARLEY QUINN,"Fuerza Regida, Marshmello",12974981,Pa las Baby's Y Belikeada,spotify:track:6CvTEtGagmzQvkUzzyKR9k,17,11,61,https://i.scdn.co/image/ab67616d0000b273ad57982065339f7dc2058efe
2024-02-22,67,Bling-Bang-Bang-Born,Creepy Nuts,12949761,Bling-Bang-Bang-Born,spotify:track:0kdqcbwei4MDWFEX5f33yG,6,57,70,https://i.scdn.co/image/ab67616d0000b2733f6de9c0ca2148edf20daa6b
2024-02-22,68,Home,Good Neighbours,12586514,Home,spotify:track:6dpLxbF7lfCAnC9QRTjNLK,3,68,132,https://i.scdn.co/image/ab67616d0000b273a1cbd333da5cc7ae8f5981fb
2024-02-22,69,exes,Tate McRae,12475574,THINK LATER,spotify:track:4E63weMCaNZuGPEFMnuEi8,14,26,84,https://i.scdn.co/image/ab67616d0000b27377eb7a5b9367de79c3b92a49
2024-02-22,70,Another Love,Tom Odell,12426658,Long Way Down (Deluxe),spotify:track:7jtQIBanIiJOMS6RyCx6jZ,150,15,82,https://i.scdn.co/image/ab67616d0000b2731917a0f3f4152622a040913f
2024-02-22,71,Prada,"cassö, RAYE, D-Block Europe",12389388,Prada,spotify:track:59NraMJsLaMCVtwXTSia8i,27,17,69,https://i.scdn.co/image/ab67616d0000b273e4b7dccdfd54375ded9ccc5c
2024-02-22,72,Sweater Weather,The Neighbourhood,12330101,I Love You.,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,182,19,81,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921
2024-02-22,73,Una Foto Remix (feat. Emilia),"Mesita, Nicki Nicole, Tiago PZK, Emilia",12289446,Una Foto Remix (feat. Emilia),spotify:track:1kqH58eGh2ZTOHwqBIB2tM,6,58,87,https://i.scdn.co/image/ab67616d0000b2735657399a68609589f5709e8d
2024-02-22,74,Agora Hills,Doja Cat,12244750,Scarlet,spotify:track:5PyDJG7SQRgWXefgexqIge,22,16,77,https://i.scdn.co/image/ab67616d0000b27394203dd82d27b494c777d07c
2024-02-22,75,I KNOW ?,Travis Scott,12229451,UTOPIA,spotify:track:6wsqVwoiVH2kde4k4KKAFU,30,14,79,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
2024-02-22,76,Según Quién,"Maluma, Carin Leon",12178873,Don Juan,spotify:track:4bw8mcDUSRWfQo63ZTYRnU,23,17,76,https://i.scdn.co/image/ab67616d0000b273d688b951a19f48941682e026
2024-02-22,77,One Dance,"Drake, Wizkid, Kyla",12039083,Views,spotify:track:1zi7xx7UVEFkmKfv06H8x0,182,12,88,https://i.scdn.co/image/ab67616d0000b2739416ed64daf84936d89e671c
